Sample_Name;Short_Sample;Sample_ID;Organism;Genotype;Compartment;Timepoint;Abbrev;Summary;shannon;p_value
67;BactV5V7-BC349-220_S349_L001;Bact_S220;220;H. vulgare;WT;Rhizosphere;28 dpi;Hv;Hv_GP_28dpi_Rhizosphere;4.223800724183;0.00553658411846534
68;BactV5V7-BC350-221_S350_L001;Bact_S221;221;H. vulgare;BI1;Soil;28 dpi;Hv;Hv_BI1_28dpi_Soil;3.95128060089062;0.0114680730222375
69;BactV5V7-BC351-222_S351_L001;Bact_S222;222;H. vulgare;BI1;Rhizosphere;28 dpi;Hv;Hv_BI1_28dpi_Rhizosphere;4.34297013587281;0.00553658411846534
70;BactV5V7-BC352-223_S352_L001;Bact_S223;223;H. vulgare;BI1;Soil;28 dpi;Hv;Hv_BI1_28dpi_Soil;4.1221030865651;0.0114680730222375
71;BactV5V7-BC353-224_S353_L001;Bact_S224;224;H. vulgare;WT;Soil;28 dpi;Hv;Hv_GP_28dpi_Soil;3.74426792167301;0.0114680730222375
72;BactV5V7-BC354-225_S354_L001;Bact_S225;225;H. vulgare;WT;Rhizosphere;28 dpi;Hv;Hv_GP_28dpi_Rhizosphere;3.57850771894578;0.00553658411846534
73;BactV5V7-BC355-226_S355_L001;Bact_S226;226;H. vulgare;WT;Soil;28 dpi;Hv;Hv_GP_28dpi_Soil;4.01829802679535;0.0114680730222375
74;BactV5V7-BC356-227_S356_L001;Bact_S227;227;H. vulgare;BI1;Soil;28 dpi;Hv;Hv_BI1_28dpi_Soil;4.0986213351875;0.0114680730222375
75;BactV5V7-BC357-228_S357_L001;Bact_S228;228;H. vulgare;BI1;Soil;28 dpi;Hv;Hv_BI1_28dpi_Soil;4.1727588566006;0.0114680730222375
76;BactV5V7-BC358-229_S358_L001;Bact_S229;229;H. vulgare;BI1;Soil;28 dpi;Hv;Hv_BI1_28dpi_Soil;4.02788215054001;0.0114680730222375
77;BactV5V7-BC359-230_S359_L001;Bact_S230;230;H. vulgare;WT;Soil;28 dpi;Hv;Hv_GP_28dpi_Soil;3.88523265590992;0.0114680730222375
78;BactV5V7-BC360-231_S360_L001;Bact_S231;231;H. vulgare;BI1;Rhizosphere;28 dpi;Hv;Hv_BI1_28dpi_Rhizosphere;4.27244857141589;0.00553658411846534
79;BactV5V7-BC361-232_S361_L001;Bact_S232;232;H. vulgare;BI1;Rhizosphere;28 dpi;Hv;Hv_BI1_28dpi_Rhizosphere;4.36497078315217;0.00553658411846534
