Sample_Name;Short_Sample;Sample_ID;Organism;Genotype;Compartment;Timepoint;Abbrev;Summary;shannon;p_value
90;FunITS-BC62-221_S62_L001;Fun_S221;221;H. vulgare;BI1;Soil;28 dpi;Hv;Hv_BI1_28dpi_Soil;1.10927868143181;0.0940406663744412
91;FunITS-BC63-222_S63_L001;Fun_S222;222;H. vulgare;BI1;Rhizosphere;28 dpi;Hv;Hv_BI1_28dpi_Rhizosphere;1.24742442126381;0.0772174015717727
92;FunITS-BC64-223_S64_L001;Fun_S223;223;H. vulgare;BI1;Soil;28 dpi;Hv;Hv_BI1_28dpi_Soil;0.491501247821404;0.0940406663744412
93;FunITS-BC65-224_S65_L001;Fun_S224;224;H. vulgare;WT;Soil;28 dpi;Hv;Hv_GP_28dpi_Soil;2.968020921436;0.0940406663744412
94;FunITS-BC66-225_S66_L001;Fun_S225;225;H. vulgare;WT;Rhizosphere;28 dpi;Hv;Hv_GP_28dpi_Rhizosphere;2.31928049644659;0.0772174015717727
95;FunITS-BC67-226_S67_L001;Fun_S226;226;H. vulgare;WT;Soil;28 dpi;Hv;Hv_GP_28dpi_Soil;1.36348627678029;0.0940406663744412
96;FunITS-BC68-227_S68_L001;Fun_S227;227;H. vulgare;BI1;Soil;28 dpi;Hv;Hv_BI1_28dpi_Soil;0.763021680041348;0.0940406663744412
97;FunITS-BC69-228_S69_L001;Fun_S228;228;H. vulgare;BI1;Soil;28 dpi;Hv;Hv_BI1_28dpi_Soil;0.644819782290448;0.0940406663744412
98;FunITS-BC70-229_S70_L001;Fun_S229;229;H. vulgare;BI1;Soil;28 dpi;Hv;Hv_BI1_28dpi_Soil;1.48273450302742;0.0940406663744412
99;FunITS-BC71-230_S71_L001;Fun_S230;230;H. vulgare;WT;Soil;28 dpi;Hv;Hv_GP_28dpi_Soil;0.966632388213423;0.0940406663744412
100;FunITS-BC72-231_S72_L001;Fun_S231;231;H. vulgare;BI1;Rhizosphere;28 dpi;Hv;Hv_BI1_28dpi_Rhizosphere;0.573779922957552;0.0772174015717727
101;FunITS-BC73-232_S73_L001;Fun_S232;232;H. vulgare;BI1;Rhizosphere;28 dpi;Hv;Hv_BI1_28dpi_Rhizosphere;0.778763736205852;0.0772174015717727
102;FunITS-BC74-233_S74_L001;Fun_S233;233;H. vulgare;BI1;Soil;28 dpi;Hv;Hv_BI1_28dpi_Soil;1.1402041188465;0.0940406663744412
103;FunITS-BC75-234_S75_L001;Fun_S234;234;H. vulgare;BI1;Rhizosphere;28 dpi;Hv;Hv_BI1_28dpi_Rhizosphere;0.892441017479882;0.0772174015717727
104;FunITS-BC76-235_S76_L001;Fun_S235;235;H. vulgare;BI1;Soil;28 dpi;Hv;Hv_BI1_28dpi_Soil;0.256354631001672;0.0940406663744412
105;FunITS-BC77-236_S77_L001;Fun_S236;236;H. vulgare;WT;Soil;28 dpi;Hv;Hv_GP_28dpi_Soil;0.93419041901368;0.0940406663744412
106;FunITS-BC78-237_S78_L001;Fun_S237;237;H. vulgare;BI1;Soil;28 dpi;Hv;Hv_BI1_28dpi_Soil;0.617888618732958;0.0940406663744412
